"sent_seq_id","X.AUTHID","binLabelScr","WhetherNeg","NegScr"
3767,"b'https://www.citrix.com/blogs/2017/07/25/are-you-struggling-as-a-mid-sized-company-it-manager/'",0.4,0,0
3768,"b'https://www.citrix.com/blogs/2017/07/25/are-you-struggling-as-a-mid-sized-company-it-manager/'",0.6,0,0
3769,"b'https://www.citrix.com/blogs/2017/07/25/are-you-struggling-as-a-mid-sized-company-it-manager/'",0.2,0,0
3770,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3771,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3772,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3773,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3774,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3775,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3776,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3777,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3778,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3779,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3780,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3781,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3782,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3783,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3784,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0.102
3785,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3786,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.6,0,0
3787,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3788,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3789,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3790,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3791,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.2,0,0
3792,"b'https://www.citrix.com/blogs/2017/07/26/building-for-partners-in-citrix-cloud/'",0.4,0,0
3793,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3794,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3795,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.6,1,0.128
3796,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3797,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,1,0.146
3798,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,1,0.149
3799,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.6,0,0
3800,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0
3801,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0
3802,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,1,0.061
3803,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,1,0.259
3804,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3805,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3806,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3807,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0
3808,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.6,0,0
3809,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3810,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,1,0.212
3811,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0.068
3812,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3813,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3814,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.4,0,0
3815,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0
3816,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.6,0,0
3817,"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",0.2,0,0
3818,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3819,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3820,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3821,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3822,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3823,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3824,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3825,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3826,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3827,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3828,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3829,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3830,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3831,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3832,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3833,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3834,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3835,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3836,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3837,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3838,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.6,0,0
3839,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3840,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.6,0,0
3841,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.2,0,0
3842,"b'https://www.citrix.com/blogs/2017/08/24/meet-security-compliance-and-be-scalable-with-netscaler-fips-sdx/'",0.4,0,0
3843,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3844,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3845,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3846,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3847,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.6,0,0
3848,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3849,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3850,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3851,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3852,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3853,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3854,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3855,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3856,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3857,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3858,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3859,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3860,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3861,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3862,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3863,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3864,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0.036
3865,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.6,0,0
3866,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.6,0,0
3867,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3868,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.2,0,0
3869,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.6,0,0
3870,"b'https://www.lufthansagroup.com/en/responsibility/corporate-citizenship/social-commitment.html'",0.4,0,0
3871,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3872,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3873,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3874,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3875,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3876,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3877,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3878,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3879,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3880,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3881,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3882,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3883,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3884,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3885,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3886,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,1,0.104
3887,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3888,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3889,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3890,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3891,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0.054
3892,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3893,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3894,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.6,0,0
3895,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.8,0,0
3896,"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",0.4,0,0
3897,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3898,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3899,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3900,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0
3901,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3902,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3903,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0
3904,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3905,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0
3906,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0.065
3907,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3908,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3909,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0
3910,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.6,0,0
3911,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.8,0,0
3912,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3913,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3914,"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",0.4,0,0
3915,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3916,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3917,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3918,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3919,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3920,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3921,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0.053
3922,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0.054
3923,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3924,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3925,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.6,0,0
3926,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.6,0,0
3927,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.8,0,0
3928,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3929,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3930,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3931,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3932,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.6,0,0
3933,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.6,0,0
3934,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3935,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.6,0,0
3936,"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",0.4,0,0
3937,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3938,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3939,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3940,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3941,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3942,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3943,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.6,0,0
3944,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.6,0,0
3945,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3946,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.6,0,0
3947,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.6,0,0
3948,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.8,0,0
3949,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3950,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3951,"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",0.4,0,0
3952,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,1,0.144
3953,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,1,0.185
3954,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3955,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3956,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3957,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3958,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3959,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3960,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3961,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3962,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3963,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3964,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3965,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3966,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3967,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3968,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3969,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3970,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3971,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3972,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3973,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.8,0,0
3974,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3975,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3976,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3977,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3978,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3979,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3980,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.6,0,0
3981,"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",0.4,0,0
3982,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3983,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3984,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3985,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3986,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3987,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3988,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.6,0,0
3989,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3990,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3991,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3992,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3993,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3994,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.6,0,0
3995,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3996,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3997,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3998,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
3999,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.6,0,0
4000,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
4001,"b'https://www.news.xerox.com/news/Xerox-recognized-as-a-2016-Top-100-Global-Innovator'",0.4,0,0
